DBN,School Name,Grade,Year,Category,Number Tested,Mean Scale Score,# Level 1,% Level 1,# Level 2,% Level 2,# Level 3,% Level 3,# Level 4,% Level 4,# Level 3+4,% Level 3+4
11X532,BAYCHESTER MIDDLE SCHOOL,8,2017,Ever ELL,8,308,1,12.5,4,50,2,25,1,12.5,3,37.5
11X532,BAYCHESTER MIDDLE SCHOOL,8,2018,Ever ELL,4,s,s,s,s,s,s,s,s,s,s,s
11X532,BAYCHESTER MIDDLE SCHOOL,8,2019,Ever ELL,9,s,s,s,s,s,s,s,s,s,s,s
11X532,BAYCHESTER MIDDLE SCHOOL,8,2014,Never ELL,82,275,47,57.3,27,32.9,6,7.3,2,2.4,8,9.8
11X532,BAYCHESTER MIDDLE SCHOOL,8,2015,Never ELL,94,282,39,41.5,46,48.9,9,9.6,0,0,9,9.6
11X532,BAYCHESTER MIDDLE SCHOOL,8,2016,Never ELL,80,296,20,25,41,51.3,18,22.5,1,1.3,19,23.8
11X532,BAYCHESTER MIDDLE SCHOOL,8,2017,Never ELL,84,293,26,31,37,44,19,22.6,2,2.4,21,25
11X532,BAYCHESTER MIDDLE SCHOOL,8,2018,Never ELL,101,596,22,21.8,43,42.6,26,25.7,10,9.9,36,35.6
11X532,BAYCHESTER MIDDLE SCHOOL,8,2019,Never ELL,85,594,21,24.7,33,38.8,26,30.6,5,5.9,31,36.5
11X556,BRONX PARK MIDDLE SCHOOL,8,2015,Current ELL,18,266,13,72.2,4,22.2,1,5.6,0,0,1,5.6
11X556,BRONX PARK MIDDLE SCHOOL,8,2016,Current ELL,23,278,11,47.8,12,52.2,0,0,0,0,0,0
11X556,BRONX PARK MIDDLE SCHOOL,8,2017,Current ELL,19,269,9,47.4,10,52.6,0,0,0,0,0,0
11X556,BRONX PARK MIDDLE SCHOOL,8,2018,Current ELL,15,587,6,40,7,46.7,2,13.3,0,0,2,13.3
11X556,BRONX PARK MIDDLE SCHOOL,8,2019,Current ELL,19,581,9,47.4,9,47.4,1,5.3,0,0,1,5.3
11X556,BRONX PARK MIDDLE SCHOOL,8,2015,Ever ELL,18,293,4,22.2,12,66.7,1,5.6,1,5.6,2,11.1
11X556,BRONX PARK MIDDLE SCHOOL,8,2016,Ever ELL,20,305,2,10,12,60,5,25,1,5,6,30
11X556,BRONX PARK MIDDLE SCHOOL,8,2017,Ever ELL,18,320,1,5.6,5,27.8,11,61.1,1,5.6,12,66.7
11X556,BRONX PARK MIDDLE SCHOOL,8,2018,Ever ELL,27,613,1,3.7,4,14.8,8,29.6,14,51.9,22,81.5
11X556,BRONX PARK MIDDLE SCHOOL,8,2019,Ever ELL,34,602,2,5.9,13,38.2,14,41.2,5,14.7,19,55.9
11X556,BRONX PARK MIDDLE SCHOOL,8,2015,Never ELL,95,284,41,43.2,39,41.1,12,12.6,3,3.2,15,15.8
11X556,BRONX PARK MIDDLE SCHOOL,8,2016,Never ELL,81,301,18,22.2,38,46.9,20,24.7,5,6.2,25,30.9
11X556,BRONX PARK MIDDLE SCHOOL,8,2017,Never ELL,95,307,21,22.1,35,36.8,27,28.4,12,12.6,39,41.1
11X556,BRONX PARK MIDDLE SCHOOL,8,2018,Never ELL,82,599,15,18.3,29,35.4,24,29.3,14,17.1,38,46.3
11X556,BRONX PARK MIDDLE SCHOOL,8,2019,Never ELL,65,603,7,10.8,25,38.5,19,29.2,14,21.5,33,50.8
11X566,PELHAM GARDENS MIDDLE SCHOOL,8,2015,Current ELL,12,259,8,66.7,3,25,1,8.3,0,0,1,8.3
11X566,PELHAM GARDENS MIDDLE SCHOOL,8,2016,Current ELL,11,268,9,81.8,0,0,2,18.2,0,0,2,18.2
11X566,PELHAM GARDENS MIDDLE SCHOOL,8,2017,Current ELL,11,263,7,63.6,4,36.4,0,0,0,0,0,0
11X566,PELHAM GARDENS MIDDLE SCHOOL,8,2018,Current ELL,9,582,5,55.6,3,33.3,1,11.1,0,0,1,11.1
11X566,PELHAM GARDENS MIDDLE SCHOOL,8,2019,Current ELL,9,576,6,66.7,3,33.3,0,0,0,0,0,0
11X566,PELHAM GARDENS MIDDLE SCHOOL,8,2015,Ever ELL,8,306,2,25,3,37.5,3,37.5,0,0,3,37.5
11X566,PELHAM GARDENS MIDDLE SCHOOL,8,2016,Ever ELL,7,319,0,0,3,42.9,4,57.1,0,0,4,57.1
11X566,PELHAM GARDENS MIDDLE SCHOOL,8,2017,Ever ELL,9,311,2,22.2,4,44.4,1,11.1,2,22.2,3,33.3
11X566,PELHAM GARDENS MIDDLE SCHOOL,8,2018,Ever ELL,6,604,0,0,2,33.3,4,66.7,0,0,4,66.7
11X566,PELHAM GARDENS MIDDLE SCHOOL,8,2019,Ever ELL,13,602,1,7.7,4,30.8,6,46.2,2,15.4,8,61.5
11X566,PELHAM GARDENS MIDDLE SCHOOL,8,2015,Never ELL,124,291,40,32.3,60,48.4,20,16.1,4,3.2,24,19.4
11X566,PELHAM GARDENS MIDDLE SCHOOL,8,2016,Never ELL,144,299,39,27.1,64,44.4,32,22.2,9,6.3,41,28.5
11X566,PELHAM GARDENS MIDDLE SCHOOL,8,2017,Never ELL,131,304,27,20.6,56,42.7,41,31.3,7,5.3,48,36.6
11X566,PELHAM GARDENS MIDDLE SCHOOL,8,2018,Never ELL,137,597,25,18.2,66,48.2,31,22.6,15,10.9,46,33.6
11X566,PELHAM GARDENS MIDDLE SCHOOL,8,2019,Never ELL,140,601,19,13.6,52,37.1,48,34.3,21,15,69,49.3
12X098,J.H.S. 098 HERMAN RIDDER,8,2014,Current ELL,21,252,18,85.7,3,14.3,0,0,0,0,0,0
12X098,J.H.S. 098 HERMAN RIDDER,8,2015,Current ELL,24,249,19,79.2,5,20.8,0,0,0,0,0,0
12X098,J.H.S. 098 HERMAN RIDDER,8,2016,Current ELL,9,266,8,88.9,0,0,1,11.1,0,0,1,11.1
12X098,J.H.S. 098 HERMAN RIDDER,8,2017,Current ELL,21,270,12,57.1,7,33.3,1,4.8,1,4.8,2,9.5
12X098,J.H.S. 098 HERMAN RIDDER,8,2018,Current ELL,18,562,15,83.3,3,16.7,0,0,0,0,0,0
12X098,J.H.S. 098 HERMAN RIDDER,8,2019,Current ELL,26,584,13,50,11,42.3,1,3.8,1,3.8,2,7.7
12X098,J.H.S. 098 HERMAN RIDDER,8,2014,Ever ELL,20,290,4,20,15,75,1,5,0,0,1,5
12X098,J.H.S. 098 HERMAN RIDDER,8,2015,Ever ELL,12,291,5,41.7,5,41.7,2,16.7,0,0,2,16.7
12X098,J.H.S. 098 HERMAN RIDDER,8,2016,Ever ELL,6,298,1,16.7,3,50,2,33.3,0,0,2,33.3
12X098,J.H.S. 098 HERMAN RIDDER,8,2017,Ever ELL,9,298,1,11.1,6,66.7,2,22.2,0,0,2,22.2
12X098,J.H.S. 098 HERMAN RIDDER,8,2018,Ever ELL,8,598,1,12.5,5,62.5,1,12.5,1,12.5,2,25
12X098,J.H.S. 098 HERMAN RIDDER,8,2019,Ever ELL,11,597,2,18.2,3,27.3,5,45.5,1,9.1,6,54.5
12X098,J.H.S. 098 HERMAN RIDDER,8,2014,Never ELL,67,279,33,49.3,26,38.8,7,10.4,1,1.5,8,11.9
12X098,J.H.S. 098 HERMAN RIDDER,8,2015,Never ELL,59,280,23,39,31,52.5,5,8.5,0,0,5,8.5
12X098,J.H.S. 098 HERMAN RIDDER,8,2016,Never ELL,48,287,17,35.4,25,52.1,6,12.5,0,0,6,12.5
12X098,J.H.S. 098 HERMAN RIDDER,8,2017,Never ELL,38,293,12,31.6,18,47.4,8,21.1,0,0,8,21.1
12X098,J.H.S. 098 HERMAN RIDDER,8,2018,Never ELL,35,591,9,25.7,22,62.9,3,8.6,1,2.9,4,11.4
12X098,J.H.S. 098 HERMAN RIDDER,8,2019,Never ELL,52,592,14,26.9,25,48.1,6,11.5,7,13.5,13,25
12X129,M.S. 129 ACADEMY FOR INDEPENDENT LEARNING AND LEAD,8,2014,Current ELL,18,256,15,83.3,3,16.7,0,0,0,0,0,0
12X129,M.S. 129 ACADEMY FOR INDEPENDENT LEARNING AND LEAD,8,2015,Current ELL,25,245,24,96,1,4,0,0,0,0,0,0
12X129,M.S. 129 ACADEMY FOR INDEPENDENT LEARNING AND LEAD,8,2016,Current ELL,19,267,13,68.4,6,31.6,0,0,0,0,0,0
12X129,M.S. 129 ACADEMY FOR INDEPENDENT LEARNING AND LEAD,8,2017,Current ELL,28,271,17,60.7,10,35.7,1,3.6,0,0,1,3.6
12X129,M.S. 129 ACADEMY FOR INDEPENDENT LEARNING AND LEAD,8,2018,Current ELL,11,573,7,63.6,4,36.4,0,0,0,0,0,0
12X129,M.S. 129 ACADEMY FOR INDEPENDENT LEARNING AND LEAD,8,2019,Current ELL,11,587,3,27.3,7,63.6,1,9.1,0,0,1,9.1
12X129,M.S. 129 ACADEMY FOR INDEPENDENT LEARNING AND LEAD,8,2014,Ever ELL,33,290,10,30.3,18,54.5,4,12.1,1,3,5,15.2
12X129,M.S. 129 ACADEMY FOR INDEPENDENT LEARNING AND LEAD,8,2015,Ever ELL,29,291,10,34.5,15,51.7,3,10.3,1,3.4,4,13.8
12X129,M.S. 129 ACADEMY FOR INDEPENDENT LEARNING AND LEAD,8,2016,Ever ELL,33,305,9,27.3,10,30.3,12,36.4,2,6.1,14,42.4
12X129,M.S. 129 ACADEMY FOR INDEPENDENT LEARNING AND LEAD,8,2017,Ever ELL,39,312,1,2.6,22,56.4,12,30.8,4,10.3,16,41
12X129,M.S. 129 ACADEMY FOR INDEPENDENT LEARNING AND LEAD,8,2018,Ever ELL,16,603,1,6.3,6,37.5,5,31.3,4,25,9,56.3
12X129,M.S. 129 ACADEMY FOR INDEPENDENT LEARNING AND LEAD,8,2019,Ever ELL,31,604,2,6.5,12,38.7,11,35.5,6,19.4,17,54.8
12X129,M.S. 129 ACADEMY FOR INDEPENDENT LEARNING AND LEAD,8,2014,Never ELL,98,289,33,33.7,48,49,13,13.3,4,4.1,17,17.3
12X129,M.S. 129 ACADEMY FOR INDEPENDENT LEARNING AND LEAD,8,2015,Never ELL,97,285,39,40.2,43,44.3,14,14.4,1,1,15,15.5
12X129,M.S. 129 ACADEMY FOR INDEPENDENT LEARNING AND LEAD,8,2016,Never ELL,97,304,23,23.7,38,39.2,25,25.8,11,11.3,36,37.1
12X129,M.S. 129 ACADEMY FOR INDEPENDENT LEARNING AND LEAD,8,2017,Never ELL,103,305,20,19.4,40,38.8,34,33,9,8.7,43,41.7
12X129,M.S. 129 ACADEMY FOR INDEPENDENT LEARNING AND LEAD,8,2018,Never ELL,117,599,19,16.2,42,35.9,37,31.6,19,16.2,56,47.9
12X129,M.S. 129 ACADEMY FOR INDEPENDENT LEARNING AND LEAD,8,2019,Never ELL,116,600,14,12.1,50,43.1,37,31.9,15,12.9,52,44.8
12X190,E.S.M.T- I.S. 190,8,2014,Current ELL,5,s,s,s,s,s,s,s,s,s,s,s
12X190,E.S.M.T- I.S. 190,8,2015,Current ELL,7,260,5,71.4,2,28.6,0,0,0,0,0,0
12X190,E.S.M.T- I.S. 190,8,2016,Current ELL,3,s,s,s,s,s,s,s,s,s,s,s
12X190,E.S.M.T- I.S. 190,8,2017,Current ELL,8,262,8,100,0,0,0,0,0,0,0,0
12X190,E.S.M.T- I.S. 190,8,2018,Current ELL,9,580,4,44.4,5,55.6,0,0,0,0,0,0
12X190,E.S.M.T- I.S. 190,8,2019,Current ELL,7,567,6,85.7,1,14.3,0,0,0,0,0,0
12X190,E.S.M.T- I.S. 190,8,2014,Ever ELL,11,s,s,s,s,s,s,s,s,s,s,s
12X190,E.S.M.T- I.S. 190,8,2015,Ever ELL,16,293,6,37.5,6,37.5,4,25,0,0,4,25
12X190,E.S.M.T- I.S. 190,8,2016,Ever ELL,11,s,s,s,s,s,s,s,s,s,s,s
12X190,E.S.M.T- I.S. 190,8,2017,Ever ELL,7,307,1,14.3,3,42.9,2,28.6,1,14.3,3,42.9
12X190,E.S.M.T- I.S. 190,8,2018,Ever ELL,11,615,0,0,1,9.1,7,63.6,3,27.3,10,90.9
12X190,E.S.M.T- I.S. 190,8,2019,Ever ELL,13,599,1,7.7,6,46.2,4,30.8,2,15.4,6,46.2
12X190,E.S.M.T- I.S. 190,8,2014,Never ELL,54,280,25,46.3,26,48.1,3,5.6,0,0,3,5.6
12X190,E.S.M.T- I.S. 190,8,2015,Never ELL,58,291,22,37.9,24,41.4,12,20.7,0,0,12,20.7
12X190,E.S.M.T- I.S. 190,8,2016,Never ELL,57,304,9,15.8,33,57.9,12,21.1,3,5.3,15,26.3
12X190,E.S.M.T- I.S. 190,8,2017,Never ELL,49,307,6,12.2,21,42.9,15,30.6,7,14.3,22,44.9
12X190,E.S.M.T- I.S. 190,8,2018,Never ELL,52,609,2,3.8,18,34.6,17,32.7,15,28.8,32,61.5
12X190,E.S.M.T- I.S. 190,8,2019,Never ELL,64,596,13,20.3,27,42.2,16,25,8,12.5,24,37.5
12X211,P.S. 211,8,2014,Current ELL,30,229,29,96.7,1,3.3,0,0,0,0,0,0
12X211,P.S. 211,8,2015,Current ELL,26,246,21,80.8,3,11.5,2,7.7,0,0,2,7.7
12X211,P.S. 211,8,2016,Current ELL,32,266,22,68.8,8,25,2,6.3,0,0,2,6.3
12X211,P.S. 211,8,2017,Current ELL,16,265,11,68.8,4,25,1,6.3,0,0,1,6.3
12X211,P.S. 211,8,2018,Current ELL,29,578,17,58.6,9,31,3,10.3,0,0,3,10.3
12X211,P.S. 211,8,2019,Current ELL,28,571,17,60.7,11,39.3,0,0,0,0,0,0
12X211,P.S. 211,8,2014,Ever ELL,8,285,5,62.5,2,25,1,12.5,0,0,1,12.5
12X211,P.S. 211,8,2015,Ever ELL,12,300,2,16.7,7,58.3,2,16.7,1,8.3,3,25
12X211,P.S. 211,8,2016,Ever ELL,12,315,1,8.3,6,50,4,33.3,1,8.3,5,41.7
12X211,P.S. 211,8,2017,Ever ELL,8,304,1,12.5,4,50,3,37.5,0,0,3,37.5
12X211,P.S. 211,8,2018,Ever ELL,12,606,1,8.3,3,25,7,58.3,1,8.3,8,66.7
12X211,P.S. 211,8,2019,Ever ELL,16,601,0,0,8,50,6,37.5,2,12.5,8,50
12X211,P.S. 211,8,2014,Never ELL,43,287,20,46.5,18,41.9,3,7,2,4.7,5,11.6
12X211,P.S. 211,8,2015,Never ELL,27,297,7,25.9,13,48.1,7,25.9,0,0,7,25.9
12X211,P.S. 211,8,2016,Never ELL,36,309,6,16.7,12,33.3,17,47.2,1,2.8,18,50
12X211,P.S. 211,8,2017,Never ELL,30,307,5,16.7,13,43.3,11,36.7,1,3.3,12,40
12X211,P.S. 211,8,2018,Never ELL,33,603,2,6.1,14,42.4,9,27.3,8,24.2,17,51.5
12X211,P.S. 211,8,2019,Never ELL,33,591,7,21.2,18,54.5,8,24.2,0,0,8,24.2
12X212,P.S. 212,8,2014,Current ELL,8,s,s,s,s,s,s,s,s,s,s,s
12X212,P.S. 212,8,2015,Current ELL,15,269,11,73.3,4,26.7,0,0,0,0,0,0
12X212,P.S. 212,8,2016,Current ELL,14,244,12,85.7,2,14.3,0,0,0,0,0,0
12X212,P.S. 212,8,2017,Current ELL,14,256,11,78.6,3,21.4,0,0,0,0,0,0
12X212,P.S. 212,8,2018,Current ELL,8,s,s,s,s,s,s,s,s,s,s,s
12X212,P.S. 212,8,2014,Ever ELL,2,s,s,s,s,s,s,s,s,s,s,s
12X212,P.S. 212,8,2015,Ever ELL,11,296,2,18.2,7,63.6,2,18.2,0,0,2,18.2
12X212,P.S. 212,8,2016,Ever ELL,8,295,1,12.5,6,75,1,12.5,0,0,1,12.5
12X212,P.S. 212,8,2017,Ever ELL,12,316,0,0,4,33.3,8,66.7,0,0,8,66.7
12X212,P.S. 212,8,2018,Ever ELL,3,s,s,s,s,s,s,s,s,s,s,s
12X212,P.S. 212,8,2014,Never ELL,35,285,17,48.6,13,37.1,5,14.3,0,0,5,14.3
12X212,P.S. 212,8,2015,Never ELL,34,290,10,29.4,20,58.8,4,11.8,0,0,4,11.8
12X212,P.S. 212,8,2016,Never ELL,31,283,12,38.7,17,54.8,2,6.5,0,0,2,6.5
12X212,P.S. 212,8,2017,Never ELL,30,303,4,13.3,19,63.3,5,16.7,2,6.7,7,23.3
12X212,P.S. 212,8,2018,Never ELL,38,591,6,15.8,24,63.2,8,21.1,0,0,8,21.1
12X214,P.S. 214,8,2014,Current ELL,19,249,17,89.5,2,10.5,0,0,0,0,0,0
12X214,P.S. 214,8,2015,Current ELL,19,260,16,84.2,3,15.8,0,0,0,0,0,0
12X214,P.S. 214,8,2016,Current ELL,14,272,10,71.4,4,28.6,0,0,0,0,0,0
12X214,P.S. 214,8,2017,Current ELL,16,250,12,75,4,25,0,0,0,0,0,0
12X214,P.S. 214,8,2018,Current ELL,18,570,15,83.3,3,16.7,0,0,0,0,0,0
12X214,P.S. 214,8,2019,Current ELL,16,569,14,87.5,2,12.5,0,0,0,0,0,0
12X214,P.S. 214,8,2014,Ever ELL,14,281,6,42.9,6,42.9,2,14.3,0,0,2,14.3
12X214,P.S. 214,8,2015,Ever ELL,30,300,9,30,12,40,6,20,3,10,9,30
12X214,P.S. 214,8,2016,Ever ELL,24,293,9,37.5,10,41.7,4,16.7,1,4.2,5,20.8
12X214,P.S. 214,8,2017,Ever ELL,13,294,4,30.8,8,61.5,1,7.7,0,0,1,7.7
12X214,P.S. 214,8,2018,Ever ELL,15,605,1,6.7,6,40,6,40,2,13.3,8,53.3
12X214,P.S. 214,8,2019,Ever ELL,19,605,1,5.3,8,42.1,5,26.3,5,26.3,10,52.6
12X214,P.S. 214,8,2014,Never ELL,100,289,38,38,43,43,19,19,0,0,19,19
12X214,P.S. 214,8,2015,Never ELL,99,286,47,47.5,36,36.4,13,13.1,3,3,16,16.2
12X214,P.S. 214,8,2016,Never ELL,89,296,28,31.5,36,40.4,19,21.3,6,6.7,25,28.1
12X214,P.S. 214,8,2017,Never ELL,101,297,29,28.7,39,38.6,29,28.7,4,4,33,32.7
12X214,P.S. 214,8,2018,Never ELL,101,597,21,20.8,44,43.6,22,21.8,14,13.9,36,35.6
12X214,P.S. 214,8,2019,Never ELL,126,593,34,27,55,43.7,25,19.8,12,9.5,37,29.4
12X217,SCHOOL OF PERFORMING ARTS,8,2014,Current ELL,27,248,24,88.9,3,11.1,0,0,0,0,0,0
12X217,SCHOOL OF PERFORMING ARTS,8,2015,Current ELL,14,253,13,92.9,1,7.1,0,0,0,0,0,0
12X217,SCHOOL OF PERFORMING ARTS,8,2016,Current ELL,19,256,15,78.9,4,21.1,0,0,0,0,0,0
12X217,SCHOOL OF PERFORMING ARTS,8,2017,Current ELL,14,286,6,42.9,7,50,1,7.1,0,0,1,7.1
12X217,SCHOOL OF PERFORMING ARTS,8,2018,Current ELL,19,576,14,73.7,5,26.3,0,0,0,0,0,0
12X217,SCHOOL OF PERFORMING ARTS,8,2019,Current ELL,6,577,4,66.7,2,33.3,0,0,0,0,0,0
12X217,SCHOOL OF PERFORMING ARTS,8,2014,Ever ELL,13,279,7,53.8,4,30.8,2,15.4,0,0,2,15.4
12X217,SCHOOL OF PERFORMING ARTS,8,2015,Ever ELL,21,288,8,38.1,11,52.4,2,9.5,0,0,2,9.5
12X217,SCHOOL OF PERFORMING ARTS,8,2016,Ever ELL,20,284,6,30,14,70,0,0,0,0,0,0
12X217,SCHOOL OF PERFORMING ARTS,8,2017,Ever ELL,15,294,5,33.3,6,40,4,26.7,0,0,4,26.7
12X217,SCHOOL OF PERFORMING ARTS,8,2018,Ever ELL,12,601,1,8.3,8,66.7,1,8.3,2,16.7,3,25
12X217,SCHOOL OF PERFORMING ARTS,8,2019,Ever ELL,12,596,1,8.3,8,66.7,3,25,0,0,3,25
12X217,SCHOOL OF PERFORMING ARTS,8,2014,Never ELL,68,279,34,50,27,39.7,6,8.8,1,1.5,7,10.3
12X217,SCHOOL OF PERFORMING ARTS,8,2015,Never ELL,72,280,33,45.8,27,37.5,12,16.7,0,0,12,16.7
12X217,SCHOOL OF PERFORMING ARTS,8,2016,Never ELL,55,285,23,41.8,25,45.5,6,10.9,1,1.8,7,12.7
12X217,SCHOOL OF PERFORMING ARTS,8,2017,Never ELL,53,297,13,24.5,25,47.2,11,20.8,4,7.5,15,28.3
12X217,SCHOOL OF PERFORMING ARTS,8,2018,Never ELL,50,593,8,16,26,52,12,24,4,8,16,32
12X217,SCHOOL OF PERFORMING ARTS,8,2019,Never ELL,68,592,20,29.4,31,45.6,10,14.7,7,10.3,17,25
12X242,MOTT HALL V,8,2014,Current ELL,3,s,s,s,s,s,s,s,s,s,s,s
12X242,MOTT HALL V,8,2015,Current ELL,15,265,11,73.3,4,26.7,0,0,0,0,0,0
12X242,MOTT HALL V,8,2016,Current ELL,11,262,10,90.9,1,9.1,0,0,0,0,0,0
12X242,MOTT HALL V,8,2017,Current ELL,10,285,5,50,4,40,1,10,0,0,1,10
12X242,MOTT HALL V,8,2018,Current ELL,10,585,4,40,6,60,0,0,0,0,0,0
12X242,MOTT HALL V,8,2019,Current ELL,13,575,9,69.2,4,30.8,0,0,0,0,0,0
12X242,MOTT HALL V,8,2014,Ever ELL,29,s,s,s,s,s,s,s,s,s,s,s
12X242,MOTT HALL V,8,2015,Ever ELL,32,303,7,21.9,18,56.3,4,12.5,3,9.4,7,21.9
12X242,MOTT HALL V,8,2016,Ever ELL,32,304,5,15.6,17,53.1,8,25,2,6.3,10,31.3
12X242,MOTT HALL V,8,2017,Ever ELL,29,307,3,10.3,13,44.8,12,41.4,1,3.4,13,44.8
12X242,MOTT HALL V,8,2018,Ever ELL,18,602,1,5.6,6,33.3,8,44.4,3,16.7,11,61.1
12X242,MOTT HALL V,8,2019,Ever ELL,18,603,1,5.6,10,55.6,4,22.2,3,16.7,7,38.9
12X242,MOTT HALL V,8,2014,Never ELL,59,298,15,25.4,28,47.5,14,23.7,2,3.4,16,27.1
12X242,MOTT HALL V,8,2015,Never ELL,51,289,16,31.4,19,37.3,16,31.4,0,0,16,31.4
12X242,MOTT HALL V,8,2016,Never ELL,53,297,14,26.4,27,50.9,10,18.9,2,3.8,12,22.6
12X242,MOTT HALL V,8,2017,Never ELL,55,305,10,18.2,23,41.8,18,32.7,4,7.3,22,40
12X242,MOTT HALL V,8,2018,Never ELL,55,598,11,20,20,36.4,18,32.7,6,10.9,24,43.6
12X242,MOTT HALL V,8,2019,Never ELL,55,596,10,18.2,26,47.3,15,27.3,4,7.3,19,34.5
12X267,BRONX LATIN,8,2014,Current ELL,9,275,5,55.6,4,44.4,0,0,0,0,0,0
12X267,BRONX LATIN,8,2015,Current ELL,10,259,9,90,1,10,0,0,0,0,0,0
12X267,BRONX LATIN,8,2016,Current ELL,12,266,7,58.3,5,41.7,0,0,0,0,0,0
12X267,BRONX LATIN,8,2017,Current ELL,9,293,2,22.2,7,77.8,0,0,0,0,0,0
12X267,BRONX LATIN,8,2018,Current ELL,15,577,8,53.3,7,46.7,0,0,0,0,0,0
12X267,BRONX LATIN,8,2019,Current ELL,9,578,6,66.7,3,33.3,0,0,0,0,0,0
12X267,BRONX LATIN,8,2014,Ever ELL,16,292,4,25,9,56.3,3,18.8,0,0,3,18.8
12X267,BRONX LATIN,8,2015,Ever ELL,13,294,4,30.8,6,46.2,3,23.1,0,0,3,23.1
12X267,BRONX LATIN,8,2016,Ever ELL,31,301,5,16.1,18,58.1,8,25.8,0,0,8,25.8
12X267,BRONX LATIN,8,2017,Ever ELL,19,311,2,10.5,10,52.6,6,31.6,1,5.3,7,36.8
12X267,BRONX LATIN,8,2018,Ever ELL,14,595,2,14.3,8,57.1,3,21.4,1,7.1,4,28.6
12X267,BRONX LATIN,8,2019,Ever ELL,19,601,2,10.5,11,57.9,2,10.5,4,21.1,6,31.6
12X267,BRONX LATIN,8,2014,Never ELL,44,290,16,36.4,20,45.5,7,15.9,1,2.3,8,18.2
12X267,BRONX LATIN,8,2015,Never ELL,50,284,20,40,25,50,5,10,0,0,5,10
12X267,BRONX LATIN,8,2016,Never ELL,41,292,9,22,21,51.2,9,22,2,4.9,11,26.8
12X267,BRONX LATIN,8,2017,Never ELL,45,307,8,17.8,14,31.1,17,37.8,6,13.3,23,51.1
12X267,BRONX LATIN,8,2018,Never ELL,42,595,12,28.6,14,33.3,8,19,8,19,16,38.1
12X267,BRONX LATIN,8,2019,Never ELL,48,596,13,27.1,18,37.5,12,25,5,10.4,17,35.4
12X271,EAST BRONX ACADEMY FOR THE FUTURE,8,2014,Current ELL,3,s,s,s,s,s,s,s,s,s,s,s
12X271,EAST BRONX ACADEMY FOR THE FUTURE,8,2015,Current ELL,5,s,s,s,s,s,s,s,s,s,s,s
12X271,EAST BRONX ACADEMY FOR THE FUTURE,8,2016,Current ELL,7,265,6,85.7,0,0,1,14.3,0,0,1,14.3
12X271,EAST BRONX ACADEMY FOR THE FUTURE,8,2017,Current ELL,9,267,6,66.7,3,33.3,0,0,0,0,0,0
12X271,EAST BRONX ACADEMY FOR THE FUTURE,8,2018,Current ELL,7,579,5,71.4,1,14.3,1,14.3,0,0,1,14.3
12X271,EAST BRONX ACADEMY FOR THE FUTURE,8,2019,Current ELL,12,575,8,66.7,4,33.3,0,0,0,0,0,0
12X271,EAST BRONX ACADEMY FOR THE FUTURE,8,2014,Ever ELL,7,s,s,s,s,s,s,s,s,s,s,s
12X271,EAST BRONX ACADEMY FOR THE FUTURE,8,2015,Ever ELL,17,s,s,s,s,s,s,s,s,s,s,s
12X271,EAST BRONX ACADEMY FOR THE FUTURE,8,2016,Ever ELL,14,294,3,21.4,8,57.1,3,21.4,0,0,3,21.4
12X271,EAST BRONX ACADEMY FOR THE FUTURE,8,2017,Ever ELL,12,297,2,16.7,9,75,0,0,1,8.3,1,8.3
12X271,EAST BRONX ACADEMY FOR THE FUTURE,8,2018,Ever ELL,10,607,2,20,1,10,3,30,4,40,7,70
12X271,EAST BRONX ACADEMY FOR THE FUTURE,8,2019,Ever ELL,19,600,2,10.5,7,36.8,7,36.8,3,15.8,10,52.6
12X271,EAST BRONX ACADEMY FOR THE FUTURE,8,2014,Never ELL,65,280,33,50.8,24,36.9,8,12.3,0,0,8,12.3
12X271,EAST BRONX ACADEMY FOR THE FUTURE,8,2015,Never ELL,59,287,23,39,31,52.5,5,8.5,0,0,5,8.5
12X271,EAST BRONX ACADEMY FOR THE FUTURE,8,2016,Never ELL,51,296,15,29.4,23,45.1,11,21.6,2,3.9,13,25.5
12X271,EAST BRONX ACADEMY FOR THE FUTURE,8,2017,Never ELL,62,291,21,33.9,30,48.4,9,14.5,2,3.2,11,17.7
12X271,EAST BRONX ACADEMY FOR THE FUTURE,8,2018,Never ELL,58,595,10,17.2,29,50,16,27.6,3,5.2,19,32.8
12X271,EAST BRONX ACADEMY FOR THE FUTURE,8,2019,Never ELL,57,596,10,17.5,28,49.1,17,29.8,2,3.5,19,33.3
12X273,FREDERICK DOUGLASS ACADEMY V. MIDDLE SCHOOL,8,2014,Current ELL,6,246,6,100,0,0,0,0,0,0,0,0
12X273,FREDERICK DOUGLASS ACADEMY V. MIDDLE SCHOOL,8,2015,Current ELL,4,s,s,s,s,s,s,s,s,s,s,s
12X273,FREDERICK DOUGLASS ACADEMY V. MIDDLE SCHOOL,8,2016,Current ELL,4,s,s,s,s,s,s,s,s,s,s,s
12X273,FREDERICK DOUGLASS ACADEMY V. MIDDLE SCHOOL,8,2017,Current ELL,7,261,5,71.4,2,28.6,0,0,0,0,0,0
12X273,FREDERICK DOUGLASS ACADEMY V. MIDDLE SCHOOL,8,2018,Current ELL,3,s,s,s,s,s,s,s,s,s,s,s
12X273,FREDERICK DOUGLASS ACADEMY V. MIDDLE SCHOOL,8,2019,Current ELL,12,574,8,66.7,4,33.3,0,0,0,0,0,0
